loc,t_avg,t_min,t_max,ws_max,wd_max,ws_avg,dt_avg,rh_min,rh_avg,sol_tot_rad,cld_tot_avg,year,mon,USE_YM
108,27.9967741935484,24.4516129032258,32.6354838709677,4.63548387096774,253.548387096774,2.05806451612903,20.0290322580645,41.6774193548387,63.8838709677419,15.0983870967742,4.61935483870968,2016,08,201608
108,23.0833333333333,19.2566666666667,27.89,4.25,186,1.96333333333333,15.5233333333333,43.6333333333333,64.5133333333333,12.364,5.76,2016,09,201609
108,16.0806451612903,11.6193548387097,21.3096774193548,4.32903225806452,194.516129032258,2.11935483870968,8.21935483870968,40.4516129032258,62.2322580645161,10.2625806451613,5.28064516129032,2016,10,201610
108,6.77333333333333,2.82333333333333,11.6066666666667,4.61666666666667,228,2.22333333333333,-1.82,37.5333333333333,56.78,7.83433333333333,4.74333333333333,2016,11,201611
108,1.24516129032258,-2.67096774193548,5.8,4.54193548387097,208.387096774194,2.2258064516129,-6.36451612903226,40.0967741935484,59.158064516129,6.62419354838709,4.7,2016,12,201612
112,-2.21612903225806,-5.13548387096774,1.12903225806452,6.28387096774194,252.58064516129,3.50645161290323,-7.90645161290323,48.0967741935484,66.5483870967742,7.66483870967742,4.25806451612903,2016,01,201601
112,0.931034482758621,-2.46206896551724,4.56206896551724,6.69310344827586,265.172413793103,3.66551724137931,-5.26896551724138,45.6206896551724,65.8379310344828,9.63827586206896,3.65862068965517,2016,02,201602
112,6.42903225806451,2.95806451612903,10.5096774193548,5.89677419354839,250,3.32903225806452,0.919354838709677,44.6451612903226,70.8451612903226,13.7158064516129,3.75161290322581,2016,03,201603
112,12.7333333333333,9.02333333333334,17.6966666666667,6.16333333333333,218,3.07666666666667,7.46333333333333,47.3,74.8166666666666,14.4483333333333,5.2,2016,04,201604
112,18.2838709677419,14.3677419354839,23.0354838709677,6.00967741935484,246.129032258065,3.21935483870968,13.141935483871,50.9354838709677,76.3096774193548,17.9170967741935,4.91935483870968,2016,05,201605
112,22.06,19.03,25.84,5.00666666666667,269.333333333333,2.58666666666667,19.6766666666667,67.1666666666667,88.1233333333333,17.5843333333333,5.68333333333333,2016,06,201606
112,25.1967741935484,22.9,28.1612903225806,5.18387096774193,235.483870967742,2.70645161290323,24.0129032258065,80.1290322580645,93.8806451612903,14.1729032258065,7.21290322580645,2016,07,201607
112,27.3516129032258,24.6129032258065,30.941935483871,5.36451612903226,280.967741935484,2.70967741935484,24.5064516129032,66.1290322580645,86.1903225806452,16.1690322580645,4.87096774193548,2016,08,201608
112,22.9466666666667,19.8433333333333,26.6833333333333,5.00333333333333,209.666666666667,2.44666666666667,19.9633333333333,63.0333333333333,85.1166666666666,12.7,6.00333333333333,2016,09,201609
112,16.2161290322581,12.6322580645161,20.0677419354839,5.75161290322581,240.645161290323,3.08387096774194,11.2709677419355,53.9354838709677,75.041935483871,9.6058064516129,5.7,2016,10,201610
112,7.43,4.03,10.9866666666667,6.04333333333333,247.666666666667,3.36,-0.176666666666667,41.7333333333333,60.7166666666667,7.34566666666667,4.85666666666667,2016,11,201611
112,2.18387096774194,-1.23870967741935,5.6,6.15806451612903,190,3.37096774193548,-4.51290322580645,46.1290322580645,62.8741935483871,6.22451612903226,4.76774193548387,2016,12,201612
114,-2.46451612903226,-6.89354838709677,2.04193548387097,2.83225806451613,219.032258064516,0.996774193548387,-10.5870967741935,33.1290322580645,56.9741935483871,8.36903225806452,NaN,2016,01,201601
114,0.768965517241379,-3.85172413793103,5.97586206896552,3.49655172413793,234.137931034483,1.22068965517241,-7.83793103448276,29.2413793103448,56.8827586206897,10.8989655172414,NaN,2016,02,201602
114,7.14193548387097,1.61935483870968,12.7935483870968,3.12903225806452,210.645161290323,1.09677419354839,-3.88064516129032,26.3870967741935,50.6064516129032,14.6738709677419,NaN,2016,03,201603
114,14.8133333333333,9.04333333333333,21.3033333333333,3.91666666666667,196,1.44666666666667,2.98666666666667,24.3666666666667,50.6266666666667,17.061724137931,NaN,2016,04,201604
114,19.3451612903226,12.9967741935484,25.9451612903226,3.27096774193548,246.129032258065,1.28064516129032,7.58387096774194,25.4838709677419,52.5096774193548,21.5406451612903,NaN,2016,05,201605
114,23.63,18.9766666666667,28.8833333333333,3.05666666666667,226.333333333333,1.20666666666667,14.1633333333333,35.6,58.1666666666667,20.242,NaN,2016,06,201606
114,25.7161290322581,22.3870967741936,29.6774193548387,2.9741935483871,244.838709677419,1.0741935483871,19.6741935483871,51.7741935483871,71.1548387096774,13.8196774193548,NaN,2016,07,201607
114,27.0064516129032,22.9129032258065,31.8741935483871,2.8741935483871,199.677419354839,1.15806451612903,18.941935483871,42.3548387096774,63.458064516129,17.1322580645161,NaN,2016,08,201608
114,21.7733333333333,18.1266666666667,26.4033333333333,2.66666666666667,195.666666666667,0.963333333333333,15.12,46.2333333333333,67.84,12.2462068965517,NaN,2016,09,201609
114,15.1354838709677,11.258064516129,20.0096774193548,2.5741935483871,191.612903225806,0.880645161290322,9.14193548387097,43.9354838709677,69.8838709677419,10.2354838709677,NaN,2016,10,201610
114,6.65666666666667,2.17333333333333,11.6766666666667,2.51333333333333,212.666666666667,0.793333333333333,-0.4,38.1333333333333,63.9166666666667,8.60666666666667,NaN,2016,11,201611
114,0.819354838709677,-3.38064516129032,5.4,2.44193548387097,185.806451612903,0.764516129032258,-5.27096774193548,43.258064516129,66.1354838709677,6.71709677419355,NaN,2016,12,201612
115,1.28709677419355,-0.780645161290322,3.71612903225806,7.80322580645161,170,3.78709677419355,-4.66774193548387,46.9677419354839,66.4967741935484,NaN,6.83225806451613,2016,01,201601
115,2.05172413793103,-0.16551724137931,4.59310344827586,8.9,191.724137931034,4.04137931034483,-4.42068965517241,46.7241379310345,64.4896551724138,NaN,6.46206896551724,2016,02,201602
115,6.7258064516129,3.64838709677419,10.6258064516129,8.5741935483871,178.387096774194,4.36774193548387,-1.31612903225806,34.6451612903226,59.0451612903226,NaN,3.98709677419355,2016,03,201603
115,12.27,9.01333333333333,16.2533333333333,9.75666666666667,172,5.00666666666667,4.53,33.4666666666667,63.31,NaN,5.28333333333333,2016,04,201604
115,17.2741935483871,14.1548387096774,20.9258064516129,8.64193548387097,183.870967741935,4.31290322580645,7.77096774193548,35.0645161290323,58.1322580645161,NaN,4.71612903225807,2016,05,201605
115,20.4833333333333,17.9233333333333,23.5566666666667,6.69333333333333,154,3.21666666666667,15.83,58.3666666666667,76.2733333333333,NaN,5.66333333333333,2016,06,201606
115,22.9612903225807,20.9870967741935,25.5677419354839,6.49677419354839,150.967741935484,3.24838709677419,20.1,68.258064516129,84.7709677419355,NaN,7.61935483870968,2016,07,201607
115,24.541935483871,22.3193548387097,27.4161290322581,7.10322580645161,85.4838709677419,4.01612903225806,20.5516129032258,65.9032258064516,79.2967741935484,NaN,6.12903225806452,2016,08,201608
115,20.3,18.5066666666667,22.7266666666667,6.29666666666667,95.6666666666667,3.51333333333333,16.7133333333333,64.0666666666667,80.9233333333333,3.695,8.08,2016,09,201609
115,15.4774193548387,13.4064516129032,18.1612903225806,8.20322580645161,137.096774193548,3.74838709677419,10,54,70.9612903225806,5.53806451612903,7.09032258064516,2016,10,201610
115,9.26333333333333,6.78666666666667,12.4666666666667,8.75666666666667,158,4.19,3.28,49.5,67.9633333333333,4.12,6.95666666666667,2016,11,201611
115,5.86451612903226,3.11612903225806,8.88387096774194,8.39032258064516,134.516129032258,4.29032258064516,-0.861290322580645,46.4193548387097,64.141935483871,3.75870967741936,7.04516129032258,2016,12,201612
119,-2.06451612903226,-6.33870967741935,2.55483870967742,4.08387096774194,252.903225806452,1.73548387096774,-9.75483870967742,35.5483870967742,58.5548387096774,7.08451612903226,3.99032258064516,2016,01,201601
119,0.851724137931035,-4.19655172413793,6.11379310344828,5.13793103448276,256.551724137931,1.93448275862069,-7.06551724137931,34.1034482758621,59.3103448275862,9.05793103448276,3.96896551724138,2016,02,201602
119,7.00967741935484,1.76129032258065,13.441935483871,4.55806451612903,255.806451612903,1.65806451612903,-1.74516129032258,30.4516129032258,58.1096774193548,12.8293548387097,3.86451612903226,2016,03,201603
119,13.9466666666667,8.48666666666667,21.2633333333333,4.98,235.333333333333,1.81,5.69666666666667,35.1,63.3766666666667,14.1123333333333,5.30333333333333,2016,04,201604
119,19.0903225806452,13.0612903225806,25.9290322580645,4.84838709677419,243.870967741935,2.04516129032258,10.8967741935484,35.3548387096774,64.7870967741936,17.6996774193548,4.70967741935484,2016,05,201605
119,23.1833333333333,18.7666666666667,28.86,4.44,244.333333333333,1.86,17.4966666666667,48.4,73.1466666666667,17.1746666666667,5.38333333333333,2016,06,201606
119,26.0483870967742,22.8516129032258,30.1516129032258,4.11290322580645,215.483870967742,1.82258064516129,22.4290322580645,62.6774193548387,82.4677419354839,12.6732258064516,7.20967741935484,2016,07,201607
119,27.7354838709677,23.9741935483871,32.8225806451613,4.23548387096774,235.161290322581,1.84193548387097,21.9354838709677,50.3548387096774,72.9322580645161,15.0274193548387,4.99677419354839,2016,08,201608
119,22.7266666666667,18.87,27.62,3.92666666666667,202.666666666667,1.65,17.6033333333333,52.0333333333333,75.1966666666667,11.1573333333333,6.42333333333333,2016,09,201609
119,15.6935483870968,11.0709677419355,21.2483870967742,4.1,211.935483870968,1.68387096774194,10.0258064516129,46.2258064516129,72.2096774193548,8.81967741935484,5.31290322580645,2016,10,201610
119,7.04666666666667,2.21666666666667,12.34,4.02,245.333333333333,1.68666666666667,0.02,40.2666666666667,64.4666666666667,7.03566666666667,4.56333333333333,2016,11,201611
119,1.68064516129032,-2.90322580645161,6.91290322580645,3.91290322580645,241.935483870968,1.62258064516129,-4.47096774193548,43.2258064516129,66.6225806451613,5.97903225806452,4.63548387096774,2016,12,201612
121,-2.99677419354839,-8.24838709677419,2.25161290322581,3.59032258064516,250.322580645161,1.23548387096774,-10.5774193548387,33.741935483871,60.216129032258,NaN,NaN,2016,01,201601
121,0.0103448275862068,-5.5551724137931,5.92413793103448,4.31724137931034,258.620689655172,1.37241379310345,-8.52413793103448,29.3793103448276,58.3724137931035,NaN,NaN,2016,02,201602
121,6.24838709677419,-0.316129032258065,13.3774193548387,3.88387096774194,222.903225806452,1.16129032258065,-3.42258064516129,27.8387096774194,56.5806451612903,NaN,NaN,2016,03,201603
121,13.5965517241379,6.61,21.2333333333333,4.92,186.333333333333,1.55333333333333,3.43448275862069,26.4333333333333,56.848275862069,NaN,NaN,2016,04,201604
121,17.6258064516129,9.83870967741935,25.5903225806452,4.45161290322581,217.41935483871,1.38064516129032,7.51612903225806,26.1612903225806,58.6774193548387,NaN,NaN,2016,05,201605
121,21.95,16.25,28.8833333333333,3.87,205.666666666667,1.19666666666667,14.1466666666667,37.5,65.0866666666667,NaN,NaN,2016,06,201606
121,23.9354838709677,20.3677419354839,29.2129032258064,3.31935483870968,183.870967741935,0.938709677419355,20.0387096774194,55.4516129032258,81.26,NaN,NaN,2016,07,201607
121,25.3064516129032,20.8161290322581,31.5193548387097,3.6741935483871,161.290322580645,1.12903225806452,19.7774193548387,45.9677419354839,74.3129032258065,NaN,NaN,2016,08,201608
121,20.62,16.9933333333333,26.03,3.33333333333333,139.333333333333,0.92,16.63,54.5,80.0633333333333,NaN,NaN,2016,09,201609
121,14.7096774193548,10.9290322580645,20.3,3.14838709677419,179.677419354839,0.954838709677419,10.5838709677419,49.5161290322581,79.0548387096774,NaN,NaN,2016,10,201610
121,6.29333333333333,1.05,12.1533333333333,3.17333333333333,255.333333333333,0.93,0.816666666666667,42.4333333333333,71.2733333333333,NaN,NaN,2016,11,201611
121,1.18387096774194,-3.67096774193548,6.60967741935484,2.85483870967742,258.064516129032,0.919354838709677,-3.54193548387097,47.9677419354839,73.7064516129032,NaN,NaN,2016,12,201612
127,-3.22903225806452,-8.13548387096774,2.16129032258065,3.79032258064516,264.838709677419,1.45161290322581,-11.041935483871,32.5161290322581,57.8967741935484,NaN,NaN,2016,01,201601
127,-0.124137931034483,-5.7551724137931,6.02758620689655,4.65862068965517,257.241379310345,1.71724137931034,-8.92068965517241,28.0689655172414,55.7034482758621,NaN,NaN,2016,02,201602
127,6.37741935483871,-0.183870967741936,13.3225806451613,4.00322580645161,250.645161290323,1.41290322580645,-4.49354838709677,25,50.5612903225806,NaN,NaN,2016,03,201603
127,14.1333333333333,7.29666666666667,21.7066666666667,4.77,214.666666666667,1.73,3.31333333333333,24.2333333333333,53.5866666666667,NaN,NaN,2016,04,201604
127,18.7870967741936,11.2064516129032,26.5677419354839,4.43225806451613,235.483870967742,1.81935483870968,7.95483870967742,26.5806451612903,55.1967741935484,NaN,NaN,2016,05,201605
127,23.3433333333333,17.8633333333333,29.25,3.99333333333333,240,1.55333333333333,14.66,37.2,61.1566666666667,NaN,NaN,2016,06,201606
127,25.658064516129,21.9806451612903,30.5161290322581,3.86774193548387,227.41935483871,1.39354838709677,20.2838709677419,51.9354838709677,74.2645161290323,NaN,NaN,2016,07,201607
127,26.7806451612903,22.0322580645161,32.5645161290323,3.61935483870968,194.838709677419,1.42258064516129,19.4516129032258,42.4193548387097,66.7258064516129,NaN,NaN,2016,08,201608
127,21.5033333333333,17.25,26.9,3.15333333333333,183.333333333333,1.23,16.23,49,74.2766666666667,NaN,NaN,2016,09,201609
127,14.8322580645161,10.3548387096774,20.5483870967742,3.29354838709677,200.322580645161,1.1741935483871,10.1129032258065,45.8709677419355,76.0258064516129,NaN,NaN,2016,10,201610
127,5.89666666666667,0.24,12.23,3.37333333333333,243.333333333333,1.24333333333333,-0.0499999999999997,40.6333333333333,68.7566666666667,NaN,NaN,2016,11,201611
127,0.635483870967742,-4.50967741935484,6.44193548387097,3.39677419354839,244.193548387097,1.31612903225806,-4.73225806451613,44.0322580645161,69.6096774193548,NaN,NaN,2016,12,201612
