loc,t_avg,t_min,t_max,ws_max,wd_max,ws_avg,dt_avg,rh_min,rh_avg,sol_tot_rad,cld_tot_avg,year,mon,day,USE_YM
136,0,-9,7.5,5.5,270,1.7,-9.1,22,54.4,14.57,3,2017,02,13,20170213
136,1.4,-3.3,7.9,3.2,290,1.3,-7,25,59.8,13.94,3,2017,02,14,20170214
136,1.7,-7.8,11.1,4.1,270,1.4,-10.5,16,46.1,14.66,1,2017,02,15,20170215
136,5.6,-6.1,14.7,4.3,250,1.3,-7,12,45.9,13.73,4.6,2017,02,16,20170216
136,6,-1.2,9.9,6.5,270,3.2,-3.4,24,55.9,13.66,5.9,2017,02,17,20170217
136,-0.6,-5,4.9,6.5,290,3.6,-14.8,15,37,16.85,0,2017,02,18,20170218
136,2.1,-6.2,9.3,4.4,270,1.1,-6.6,19,56.8,12.71,6.5,2017,02,19,20170219
136,2.4,-2.9,7.2,7.6,320,2.8,-5.5,29,61.4,14.76,4.4,2017,02,20,20170220
136,0.6,-7.4,8.4,2.5,290,0.8,-9.3,19,52.1,16.36,4.3,2017,02,21,20170221
136,2.2,-1.7,3.9,3.1,290,0.9,-0.4,66,83.5,2.39,9.9,2017,02,22,20170222
136,1.4,-2.5,5,6.4,290,3.9,-6.5,33,57.9,12.55,4.8,2017,02,23,20170223
136,-0.2,-5.3,6.3,5.4,290,2.8,-11.3,20,46.4,17.7,0,2017,02,24,20170224
136,2.3,-3.8,9.4,5,290,1.8,-8.2,21,49.8,17.45,1,2017,02,25,20170225
136,2.9,-4,10.3,4.6,110,1.4,-5.9,21,55.8,16.85,1.4,2017,02,26,20170226
136,4.2,-3.2,11.6,4.1,110,1.3,-3.6,26,61.6,16.28,1.6,2017,02,27,20170227
136,4.1,-2.7,13.7,3.5,270,1.1,-4.6,21,60.5,15.85,3.5,2017,02,28,20170228
136,5.4,-1.3,12.4,2.5,250,0.8,-5,23,50.4,9.46,8.8,2017,03,01,20170301
136,3.8,-0.2,6.5,6.1,290,2.9,-3.5,49,59.4,7.16,6.3,2017,03,02,20170302
136,3.4,-4.1,12,3.9,270,1.5,-7.8,22,47.4,17.74,0.5,2017,03,03,20170303
136,5.8,-2.9,14.9,4.2,290,1.2,-6.1,14,50.4,18.65,2.1,2017,03,04,20170304
136,6.7,-1.1,14.9,3.8,290,1.3,-3.4,21,55.4,13.92,6.4,2017,03,05,20170305
136,3.4,-1,7.5,6.7,290,3.8,-10.7,16,38.1,19.04,2,2017,03,06,20170306
136,0,-2.7,4.8,6.5,290,3.6,-13,17,40.8,18.36,2.8,2017,03,07,20170307
136,0.4,-5.1,6,7.2,290,3.2,-9.9,25,48.3,17.08,3.1,2017,03,08,20170308
136,4.4,-1.9,10.9,6.7,270,3.6,-7.3,22,44.3,17.67,1.8,2017,03,09,20170309
136,5.2,-2.7,12.9,5.4,320,2.3,-10.2,15,35,19.93,0.5,2017,03,10,20170310
136,6.4,-4.2,16.5,3.3,320,1,-8.8,14,39.4,19.37,2.3,2017,03,11,20170311
136,8.9,-1.2,17.8,3.9,290,1.4,-6.6,13,38.8,17.2,6.8,2017,03,12,20170312
136,8.4,2.1,15.5,5.7,110,2,-2.4,17,49.8,17.78,4.4,2017,03,13,20170313
136,5.1,1,12.3,4.9,110,1.4,-1.1,32,67.1,10.88,5.8,2017,03,14,20170314
136,4.8,-1,12.4,4.7,110,1.5,-3.5,21,63,17.52,2.5,2017,03,15,20170315
136,6,-2.5,13.8,3.8,290,1.3,-5,21,51.3,17.86,2.1,2017,03,16,20170316
136,7.7,-2.9,16.3,3.2,250,1.1,-5.9,14,44.4,18.92,0,2017,03,17,20170317
136,8.4,1.9,17.6,5.2,290,1.3,-5,16,45,12.9,4.3,2017,03,18,20170318
136,9.1,-0.4,19.2,4.9,110,1.3,-3.7,15,44.8,18.7,0,2017,03,19,20170319
136,8.7,0.2,14.8,3.4,270,1.3,-1.2,24,55,9.64,6,2017,03,20,20170320
136,7,0.9,15.1,5.1,140,1.9,1.4,22,69.8,14.49,4.1,2017,03,21,20170321
136,7.2,-0.7,15.1,4.4,270,1.7,-5.5,14,50.6,16.87,6,2017,03,22,20170322
136,9.3,3.4,16.5,6,110,1.7,-4.3,17,42.3,15.08,5.4,2017,03,23,20170323
136,8.3,3.3,13.6,5.1,110,1.8,-1.5,29,52,15.58,7.3,2017,03,24,20170324
136,4.8,2.7,6.8,3.6,290,1.1,2.5,58,86.1,2.93,10,2017,03,25,20170325
136,5.4,2.7,11.3,4.7,290,0.9,2.4,54,82.3,10.51,9.5,2017,03,26,20170326
136,4.8,1.1,10.3,5.4,270,1.9,0.9,47,77.9,11.78,8.4,2017,03,27,20170327
136,6.4,-0.4,14.3,4.8,270,1.3,-0.8,25,66,18.57,7.5,2017,03,28,20170328
136,9.5,4.8,16.1,4.4,320,1.4,1.2,29,59.3,20.37,5.9,2017,03,29,20170329
136,10.4,0.8,20.3,6.2,110,1.8,0.6,14,59,21.05,4.9,2017,03,30,20170330
136,7.8,5.7,9.6,3.6,110,1.6,3.7,64,75.8,4.57,10,2017,03,31,20170331
136,6.2,4.2,10.6,4.1,290,1,3.6,59,84.4,8.53,8.4,2017,04,01,20170401
136,7.9,1.9,15.6,5,320,1.5,-1.7,17,58.6,21,3.9,2017,04,02,20170402
136,11.5,1.6,21.3,5.4,290,1.9,-3.5,15,40.8,22.79,0,2017,04,03,20170403
136,13.6,2.1,23.1,4.3,250,1.5,-0.6,14,43,21.67,4.9,2017,04,04,20170404
136,13.3,9.8,17.4,3.4,140,1.1,6.4,39,66.3,5.24,9.8,2017,04,05,20170405
136,14.7,10.5,18.2,5.1,290,1.9,12,62,85.1,8.47,7.6,2017,04,06,20170406
136,14.1,6.7,22.8,5.5,140,1.8,7.2,32,68.1,21.22,1.6,2017,04,07,20170407
136,16.9,7.7,26.3,4.7,270,1.8,5.2,20,52.5,22.08,5.6,2017,04,08,20170408
136,12.3,7.6,15.7,6.5,110,2.6,1.4,27,49.4,7.28,8.4,2017,04,09,20170409
136,11.6,5.8,17.7,6.1,110,2.7,-0.6,20,46.6,23.17,5.8,2017,04,10,20170410
136,11.8,6.9,19,4.8,320,2,5.2,35,68.3,15.94,6.1,2017,04,11,20170411
136,12.7,7.8,18.7,6.8,290,3.2,-6.9,13,27.6,22.72,2.8,2017,04,12,20170412
136,13.4,3.7,21.4,6.9,270,2.7,-1.9,19,36.3,23.11,0.3,2017,04,13,20170413
136,14.9,6.5,22.3,6.3,270,2.1,3,17,49,16.81,5.9,2017,04,14,20170414
136,18.5,11,26.5,5.5,270,2.2,5.4,16,46.3,23.61,1.9,2017,04,15,20170415
136,18.6,9.4,28.3,3.4,270,1.1,3.9,14,44.1,20.76,6.1,2017,04,16,20170416
136,12.4,11.6,15.7,3.1,160,1.1,9,47,81.3,1.67,9.3,2017,04,17,20170417
136,14.1,8.2,22.4,6.5,270,2.5,7.3,38,66.4,17.95,3.5,2017,04,18,20170418
136,14.1,7.7,20.1,6.1,290,3.2,-0.9,22,38.3,25.68,2.1,2017,04,19,20170419
136,11.8,8.1,17.2,3.7,290,1.1,3.7,28,59.6,7.78,8.8,2017,04,20,20170420
136,12.7,4.8,21,5.7,110,1.6,4.1,23,62.9,20.12,7.9,2017,04,21,20170421
136,13.2,7.5,20.2,5.4,140,1.6,4.6,30,58.9,22.27,3.3,2017,04,22,20170422
136,15.3,5.8,23.5,4.1,270,1.4,3,18,51,25.02,0.1,2017,04,23,20170423
136,16.9,6.9,25,4.2,270,1.8,1.6,14,41.8,26.01,0.8,2017,04,24,20170424
136,17.3,9.2,24,5,270,1.9,6.8,30,53.3,18.04,8.1,2017,04,25,20170425
136,15.4,9.3,22,4.8,110,1.8,6.7,22,61,21.65,6,2017,04,26,20170426
136,12.6,4.2,20.2,5.6,290,2.1,-1.9,17,44.9,25.47,1.3,2017,04,27,20170427
136,15.4,4.3,24.6,7.1,290,2.5,-1.9,14,35.9,25.63,0.6,2017,04,28,20170428
136,17.9,7.8,26.2,6,270,2.4,0.6,12,38,25.76,0,2017,04,29,20170429
136,21.3,9.9,30.6,6.3,290,2.2,4.5,15,36.6,24.13,0,2017,04,30,20170430
136,18.4,11.1,24.7,6.1,140,2.8,1.6,22,34.6,26.5,0.9,2017,05,01,20170501
136,17,7.8,26.3,3.7,140,1.6,2.9,20,42.3,23.74,4.3,2017,05,02,20170502
136,19.3,8.5,29.1,2.9,270,1.3,2.9,14,39.4,26.79,0,2017,05,03,20170503
136,20.5,10.5,28.8,3,290,1.4,6.2,17,44,21.84,4.5,2017,05,04,20170504
136,21.8,16.1,28.4,4.2,270,2,11.9,31,56.1,22.33,5.4,2017,05,05,20170505
136,18,13.1,23.6,7,290,3.5,-1.8,13,30,26.45,3,2017,05,06,20170506
136,17.4,7.9,25.6,6.7,290,2.9,-0.6,13,33.3,26.25,0,2017,05,07,20170507
136,18.6,8.1,26.5,4.1,290,1.7,3.5,22,38.6,19.39,5.9,2017,05,08,20170508
136,15.4,13,18.5,5.2,140,1.8,10.4,45,73.8,6.14,10,2017,05,09,20170509
136,15.1,12.7,19.9,4.3,290,1.5,12.5,64,85.4,8.34,8.4,2017,05,10,20170510
136,17.9,11.3,24.6,4.5,270,1.4,12.7,51,73.6,17.18,7.6,2017,05,11,20170511
136,17.6,14.1,22.5,2.7,140,0.9,13.5,53,78.5,7.01,9.3,2017,05,12,20170512
136,17.8,10.8,27.9,6.8,290,2,11,31,69.1,22.46,2.6,2017,05,13,20170513
136,16.7,9.4,23.1,7.4,290,3.2,2.2,17,43.5,28.57,0.8,2017,05,14,20170514
136,16.5,8.9,22.8,6.1,270,2.5,4.8,31,47.6,24.25,3.9,2017,05,15,20170515
136,17.4,12.9,23,3.2,320,1.5,8.5,32,57.6,17.75,7.6,2017,05,16,20170516
136,18,13.5,26.1,5,110,1.4,10.9,29,67.5,22.94,5.5,2017,05,17,20170517
136,19.9,12.1,28.1,4.4,270,1.7,10.2,28,59.9,25.11,2,2017,05,18,20170518
136,22.5,14.2,30.5,5.1,290,2.6,6.6,19,40,27.86,0,2017,05,19,20170519
136,23.1,14.3,32.4,4.2,290,1.7,5.9,18,35,26.58,5,2017,05,20,20170520
136,22.2,13.6,29.9,4.4,320,1.5,7.5,15,43,26.21,5.9,2017,05,21,20170521
136,21.1,12.2,30.8,4.5,110,1.7,9.5,17,52.1,26.97,3.1,2017,05,22,20170522
136,20.5,13.8,27.3,4,270,1.5,11.2,35,58,18.5,7.5,2017,05,23,20170523
136,19.8,15.8,25.6,2.3,270,1.1,14.6,44,73.9,14.77,6,2017,05,24,20170524
136,20.5,15,29.5,7.2,290,2.8,9.1,20,56.9,25.97,2.6,2017,05,25,20170525
136,16.6,11.2,22.3,4.7,290,2.4,5.1,27,50.1,22.3,3.9,2017,05,26,20170526
136,18.1,9.3,26.7,5,110,1.8,7.3,26,54.3,28.04,0.8,2017,05,27,20170527
136,21.4,10.6,29.9,5,290,2.2,9.2,28,49.5,25.27,0,2017,05,28,20170528
136,25.5,16.1,33.5,4.9,290,2,12.5,28,47.4,25.92,0,2017,05,29,20170529
136,23.8,16,30.9,4.2,270,1.5,11,25,48.6,19.57,5.6,2017,05,30,20170530
136,22.9,15.6,31,4.3,320,1.3,11.7,27,52.9,21.29,7.8,2017,05,31,20170531
136,20.4,16.4,28.8,5,290,1.6,14.6,35,71.4,17.12,6.3,2017,06,01,20170601
136,18.7,12.7,27.2,5.4,110,2.1,7.9,18,54.5,28.65,2.3,2017,06,02,20170602
136,19.4,13.2,25.9,4,270,1.8,6.7,26,46.9,22.8,3.1,2017,06,03,20170603
136,19.3,10.3,28.2,4.6,110,1.7,5.9,18,47.1,28.61,0.8,2017,06,04,20170604
136,19.3,11.5,27.5,6.1,140,2.5,7.2,24,48.5,29.25,4.6,2017,06,05,20170605
136,16.9,12.7,22.4,2.7,140,1.2,10.8,37,70.1,9.57,9.3,2017,06,06,20170606
136,18,15.2,21.2,4.8,290,1.6,15.8,78,87.5,5.49,9.4,2017,06,07,20170607
136,21.1,15.8,27.2,5.4,290,3.1,11.9,31,58.4,28.64,2.3,2017,06,08,20170608
136,23,14.8,30.3,5.9,270,2.7,9.1,18,47.4,26.4,3.6,2017,06,09,20170609
136,21.6,15.6,28.1,5.4,110,2.6,9.3,29,48.3,17.78,7.5,2017,06,10,20170610
136,19.2,9.9,29.6,7,110,2.2,4.9,16,42.9,29.08,0.9,2017,06,11,20170611
136,18.5,12.2,25.2,6,110,2.7,9,32,56.8,25.75,6.1,2017,06,12,20170612
136,18.6,13.1,28.2,5.7,140,1.6,11.7,31,68.5,25.06,5.4,2017,06,13,20170613
136,20.4,13.8,28.4,4.6,290,1.7,12.1,28,64.5,23.63,4,2017,06,14,20170614
136,24,16.2,31.6,4.6,270,2.3,10.9,27,46.8,27.24,0.3,2017,06,15,20170615
136,21.9,16.7,28.5,4.9,110,2.6,12.7,37,58.4,27.51,0.8,2017,06,16,20170616
136,23.3,14.5,32.4,3,110,1.5,12.3,25,55.1,27.03,0,2017,06,17,20170617
136,25.4,16.4,35.2,5.3,110,1.6,13.3,22,51.8,27.38,0.1,2017,06,18,20170618
136,26.7,17.5,35.3,3.6,320,1.4,12.3,17,46.9,25.63,4,2017,06,19,20170619
136,25.5,19,30.7,3.4,270,1.4,12.9,29,48,15.78,8.1,2017,06,20,20170620
136,25.1,18.9,32,4.7,140,1.5,14,29,53.1,20.17,4,2017,06,21,20170621
136,25.8,18.5,33.9,4.6,110,1.5,13.6,23,50.5,26.28,3.6,2017,06,22,20170622
136,26.1,18.1,34.6,5.4,140,1.9,13.2,25,48.8,24.41,4.9,2017,06,23,20170623
136,24.6,20,32.3,5.5,110,1.5,15,31,58.4,16.18,8.4,2017,06,24,20170624
136,22.7,18.6,30.9,4.9,140,1.6,16.2,34,71.4,17.09,8.3,2017,06,25,20170625
136,22.4,19.1,27.4,4.9,140,1.9,17.3,51,74.6,12.58,9.4,2017,06,26,20170626
136,24.4,19.6,29.3,3.1,140,1.3,16.8,43,64.4,17.61,7,2017,06,27,20170627
136,24.7,19.7,33,5.3,140,1.6,18.3,33,71.6,22.46,5.4,2017,06,28,20170628
136,25.7,20.2,31.8,2.9,180,1.2,18,41,65.9,19.79,7,2017,06,29,20170629
136,27.1,19.2,33.8,4.5,320,1.6,18.1,33,61.3,23.35,5.4,2017,06,30,20170630
136,23.6,21.8,27,2.9,320,1.2,21.5,59,88.8,7.05,9.9,2017,07,01,20170701
136,25.2,23.2,28.5,2.7,160,0.8,23.5,73,90.8,10.18,9.5,2017,07,02,20170702
136,24.9,22.8,29.7,4.2,290,1.4,22.9,70,89.8,8.43,10,2017,07,03,20170703
136,25.8,22.9,31.8,3.9,110,1.4,22.1,52,82.3,18.17,8.6,2017,07,04,20170704
136,26,21,33.3,3.9,110,1.3,19.8,40,70.5,22.96,6.1,2017,07,05,20170705
136,25.8,22.5,33.6,4.2,140,1.2,20.8,46,75.6,18.85,8.3,2017,07,06,20170706
136,26,22.4,28.9,3.1,270,1,22.7,69,83.3,12.56,8.8,2017,07,07,20170707
136,25,22.5,28.3,6.4,270,0.9,23.2,72,90,7.02,9.8,2017,07,08,20170708
136,27.7,21.8,33.6,5.3,320,1.2,22.8,51,77,21.37,8.4,2017,07,09,20170709
136,28.2,25.1,31.3,3.8,230,1.7,23,60,74.5,10.32,8.9,2017,07,10,20170710
136,27.9,23.9,32.4,5.5,270,2.4,21.4,49,69.3,24.09,6.5,2017,07,11,20170711
136,27.9,22.8,33.5,4.1,270,1.7,21.4,44,70.3,24.57,1.4,2017,07,12,20170712
136,27.6,21.6,34.4,3.9,270,1.6,21.1,42,70.6,27.4,0,2017,07,13,20170713
136,26.5,21.8,35.1,6.1,290,1.6,21.8,46,77.6,22.18,4.5,2017,07,14,20170714
136,24.9,22.4,28.9,4.1,250,1.4,22.3,70,86.4,11.73,9.4,2017,07,15,20170715
136,24.4,22.4,27.6,3,290,0.9,23.1,77,92.9,5.71,9.3,2017,07,16,20170716
136,25.9,21.9,31.3,5.9,290,1.6,23,62,85.3,14.97,8.9,2017,07,17,20170717
136,26,21.6,30.9,3.6,290,1.4,22.4,60,81.9,17.95,6.1,2017,07,18,20170718
136,27.6,22.7,33.7,2.7,270,1,22.7,48,77.4,22.44,4.4,2017,07,19,20170719
136,28.6,23.8,33.8,3.4,270,1.4,23.1,48,74.5,25.47,2.5,2017,07,20,20170720
136,29.4,24.8,34.3,4,270,1.6,24.1,53,74.6,21.02,5.4,2017,07,21,20170721
136,29.3,26.1,33.3,3.1,140,1.3,24.2,57,75.3,14.01,8,2017,07,22,20170722
136,26.3,24,28.5,2.3,160,1,23.7,76,86.5,5.35,8.8,2017,07,23,20170723
136,26.9,25.2,32.8,3.6,20,1,25,67,90.5,8.55,8.5,2017,07,24,20170724
136,25,22.2,27.5,4.8,140,1.8,23,72,89,8.43,8,2017,07,25,20170725
136,24.6,19.7,30.2,4.7,140,2.1,16.8,39,65.6,26.75,3.8,2017,07,26,20170726
136,25.3,17.2,32.9,2.6,270,1,16.5,30,62,26.59,3,2017,07,27,20170727
136,25.3,21.6,30.7,2.6,270,1.1,20.9,54,78.3,13.44,9,2017,07,28,20170728
136,23.3,22.6,24.7,4,110,1.7,21.1,79,87.8,5.32,10,2017,07,29,20170729
136,25.3,21.8,30.4,2.7,270,1,22,63,82.8,17.39,7.6,2017,07,30,20170730
136,23.8,22.3,25.3,3.3,320,1.1,23.2,91,96.8,4.16,9.4,2017,07,31,20170731
136,25.8,22.2,31.7,2.7,110,1.1,22.8,60,85.4,16.62,6.6,2017,08,01,20170801
136,26.3,23.1,30.9,4.4,110,1.8,21.7,57,77,17.77,7.4,2017,08,02,20170802
136,25.6,20.7,31,5.1,110,2,20.4,52,74.6,19.91,4.9,2017,08,03,20170803
136,28.7,23.1,34.4,3.8,110,1.3,22.2,51,69.5,20.75,5.6,2017,08,04,20170804
136,29.4,24.3,34.9,4.6,140,1.6,23.2,51,71,19.85,2.9,2017,08,05,20170805
136,29.9,24,36.6,2.9,140,1.4,22.9,44,68.5,25.74,4.8,2017,08,06,20170806
136,28.7,24.8,34.3,3.9,290,1.7,23.1,48,74.3,23.23,3.9,2017,08,07,20170807
136,27.9,23.3,32.6,3.5,290,1.5,21.4,47,69.5,22.26,6.1,2017,08,08,20170808
136,25,23.8,26.5,2.3,360,1.1,23.1,79,89.5,5.58,9.9,2017,08,09,20170809
136,24.2,22.9,26.3,2.1,70,0.8,23.2,80,94.1,4.76,9.3,2017,08,10,20170810
136,25.7,22.7,29.4,4.2,140,1.6,21.2,57,77.8,20.33,5.1,2017,08,11,20170811
136,24.6,20.8,29.9,5,140,1.8,19.4,50,74.5,19.76,6,2017,08,12,20170812
136,23.4,19.8,26.7,4.6,140,1.7,19.4,62,79.5,10.03,9,2017,08,13,20170813
136,22.5,21,24.7,3.5,110,1.2,20.7,77,90,5.55,10,2017,08,14,20170814
136,22.8,21.2,25.1,3.9,110,1.2,21.9,85,95,4.54,10,2017,08,15,20170815
136,24,21.2,28.1,4.7,110,1.7,21.2,69,85.3,10.25,9.8,2017,08,16,20170816
136,23,21,26.6,3,110,1,21.3,74,90.8,8.6,7.8,2017,08,17,20170817
136,25.2,20.8,30.8,3.7,110,1.2,21.2,53,79.9,17.99,7.8,2017,08,18,20170818
136,25,21.5,29.6,4.5,110,1.4,21.6,61,83.5,12.73,8.3,2017,08,19,20170819
136,24.6,22.7,27.8,4.1,110,1.8,22.1,68,86.6,8.81,9.4,2017,08,20,20170820
136,25.5,22.9,31.5,4.1,250,1.1,23.2,59,88.9,12.98,9.1,2017,08,21,20170821
136,26.9,23.6,32.4,3.9,320,1.5,23.5,57,83,19.56,6,2017,08,22,20170822
136,28.1,24.9,34,4.3,290,1.4,24.4,53,82.1,17.06,7.3,2017,08,23,20170823
136,28.4,24.9,33.1,5.6,270,2.2,24.1,55,79.9,14.32,7.6,2017,08,24,20170824
136,25.7,21.1,31.9,3.4,270,1.6,19.3,36,71,21.04,5,2017,08,25,20170825
136,22.6,15.5,29.8,3.8,290,1.5,14.2,28,64.1,24.56,1.6,2017,08,26,20170826
136,22.3,16.3,29.2,2.7,140,1.2,16.2,38,71.1,19.89,6.6,2017,08,27,20170827
136,23.9,17.6,29.8,4,290,1.2,18.7,40,75.4,18.56,7.6,2017,08,28,20170828
136,23.3,19,28.3,4.4,290,2.1,16.3,32,68.5,24.08,4.9,2017,08,29,20170829
136,18.5,15.3,21.6,3.1,320,1.1,13.8,58,75,8.45,7.8,2017,08,30,20170830
136,20.4,13.2,28.3,4.3,140,1.2,13.8,35,69.8,22.8,1.9,2017,08,31,20170831
136,20.2,13.6,27.3,4.6,140,1.7,13.1,39,68.1,23.13,2,2017,09,01,20170901
136,19.8,13.2,26.6,3.9,140,1.6,13.1,37,69.6,20.73,2.6,2017,09,02,20170902
136,20.7,14.4,28,3.6,160,1.5,13.1,28,66.8,23.3,3,2017,09,03,20170903
136,21.1,14.7,27.5,4.6,140,1.4,14.7,35,71.4,19.04,7,2017,09,04,20170904
136,20.5,16.7,24.2,1.9,320,1,17.7,68,84.6,7.97,9.1,2017,09,05,20170905
136,21.1,19.2,24.2,2.2,290,1.1,18.8,69,87.1,7.64,10,2017,09,06,20170906
136,21.6,17.8,28.4,4.2,290,1.4,17.2,49,78.5,19.34,4.9,2017,09,07,20170907
136,22,15.3,29.5,2.7,320,0.9,17.1,41,77.1,20.77,2,2017,09,08,20170908
136,21.7,17,28,2.6,290,0.9,17.9,49,81.8,15.9,4.6,2017,09,09,20170909
136,22.1,17.1,28.4,3.5,110,1.4,18.1,52,79.9,12.43,8.4,2017,09,10,20170910
136,19.9,17.1,21.9,2.4,320,1,19.2,82,96.3,4.12,9.1,2017,09,11,20170911
136,22,17.2,29.2,4.3,270,1.4,17.2,42,77.5,21.38,2.9,2017,09,12,20170912
136,19.9,12.5,27.2,3,290,1.1,11.9,31,65.5,22.49,0,2017,09,13,20170913
136,20.3,14,27.3,4.8,110,1.8,14.2,38,71.8,20.82,2.4,2017,09,14,20170914
136,19.9,15.1,25.1,6.6,140,2.3,12,37,63.8,18.7,7.5,2017,09,15,20170915
136,19.3,14.5,24,4.3,110,1.5,13.9,53,72.5,9.85,8.1,2017,09,16,20170916
136,20.7,16.8,27,3.6,110,1.2,15.5,51,73.4,11.15,7.3,2017,09,17,20170917
136,20.4,14.6,27.4,5.1,270,1.3,14.4,39,72.3,20.25,2.3,2017,09,18,20170918
136,19.9,14.3,27.6,5.1,360,1.2,16.6,48,83.8,16.12,3.9,2017,09,19,20170919
136,19.3,12.8,25.3,4.6,270,1.7,11.7,32,66.9,17.69,4,2017,09,20,20170920
136,18.1,11.2,26.5,2.4,290,0.9,12.8,36,76.6,19.7,3.4,2017,09,21,20170921
136,19.2,14.4,26.2,3,270,1,13.8,36,76.3,18.64,4,2017,09,22,20170922
136,18.9,12.2,27.1,2.2,290,0.7,15.3,46,82.6,14.99,5.5,2017,09,23,20170923
136,20.4,15.6,27.2,3,290,1,17.6,53,86.3,14.14,4.4,2017,09,24,20170924
136,21.4,16.7,29.6,4.3,160,1.5,15.4,34,73.5,17.02,3.6,2017,09,25,20170925
136,21.5,14.8,28,2.2,110,1,16.6,46,76.1,16.81,6.3,2017,09,26,20170926
136,18,16.1,21.4,3,70,1,17.5,83,97.1,3.33,9.8,2017,09,27,20170927
136,19.1,15,25,5,290,2,11.7,33,65.9,16.99,4.5,2017,09,28,20170928
136,14.6,8.3,21,3.1,290,1.3,5.1,25,58.6,18.19,4.9,2017,09,29,20170929
136,15.8,7.7,24.6,3.3,320,1.2,11.1,43,77.6,18.45,2.3,2017,09,30,20170930
136,15.3,12.2,19.7,2.4,140,1,13.9,65,92.4,5.48,9.1,2017,10,01,20171001
136,19.5,14.9,24.7,2.9,140,0.9,17.8,69,91.3,7.47,8,2017,10,02,20171002
136,17.8,15.5,22.6,5.4,110,2,13.9,54,80.4,14.56,8,2017,10,03,20171003
136,16.3,13.7,21.5,5.5,110,2.3,10.9,47,72,13.96,7.1,2017,10,04,20171004
136,15.6,11.8,20.6,5.4,140,1.8,10.4,47,72.8,12.49,8.3,2017,10,05,20171005
136,16.1,13.7,18.5,2.2,320,0.8,15.1,77,94.6,3.97,9.5,2017,10,06,20171006
136,19.4,15,26,3.8,110,1.2,16.4,55,85.1,14.3,8,2017,10,07,20171007
136,20.3,16.2,27.1,2.4,320,1,16.5,48,82.1,15.36,4.9,2017,10,08,20171008
136,20.6,16.2,27.7,3.1,320,1,17.4,51,84.4,15.54,2,2017,10,09,20171009
136,21.1,16.5,28,3.6,270,1.1,17,46,80.4,14.98,4.6,2017,10,10,20171010
136,18.4,14.4,21.4,4.3,290,1.7,16.3,74,88.3,4.32,9.5,2017,10,11,20171011
136,13.3,12.2,14.7,1.8,290,0.8,12.5,78,95.9,1.62,9.3,2017,10,12,20171012
136,12.7,8.1,20.5,3.5,290,1.4,7.6,32,75.3,16.89,6.3,2017,10,13,20171013
136,13.7,7.1,21.5,4.2,110,1,5.7,31,63.3,16.08,6.3,2017,10,14,20171014
136,14,9.5,19.7,4.4,110,1.4,8.6,48,71.4,9.37,8,2017,10,15,20171015
136,14.8,11.7,20.8,2.7,160,0.9,11.1,52,80.3,8.47,6.8,2017,10,16,20171016
136,15.1,10.1,22.3,4.8,110,1.8,10.4,41,76.4,15.09,5.4,2017,10,17,20171017
136,13.8,10.9,16.9,3.7,110,1,9.8,60,78,2.83,8.6,2017,10,18,20171018
136,13.5,9.3,18.1,4.6,140,0.9,11.9,61,91.8,8.29,8.1,2017,10,19,20171019
136,15.2,10.5,23.1,4.9,110,1.1,11.2,44,80.8,15.87,5.5,2017,10,20,20171020
136,14.5,9,22,5.4,140,1.6,9.8,37,78.3,15.23,3.3,2017,10,21,20171021
136,14.5,6.8,21.5,4.9,110,1.9,6.6,39,63,12.05,4.4,2017,10,22,20171022
136,12,6.2,18,3.4,110,1.1,3.8,35,59.4,12.44,4.5,2017,10,23,20171023
136,11,6.1,18.2,3.1,290,0.8,5.5,37,72.6,12.6,2.9,2017,10,24,20171024
136,10.8,4.8,19.4,2.9,270,0.8,7.1,43,82,12.9,3.8,2017,10,25,20171025
136,11.4,7,18.9,2,140,0.8,7.8,44,81.6,10.2,8.8,2017,10,26,20171026
136,13.7,7.9,20.3,3.7,110,1,10.2,47,82.1,8.22,6.8,2017,10,27,20171027
136,14.8,8.8,21.6,4.6,140,1.2,10.5,47,78.9,10.64,5.8,2017,10,28,20171028
136,12.2,6.8,21,6.3,290,2.4,5.9,40,69.4,11.42,2.6,2017,10,29,20171029
136,7.6,1.5,14.6,4.3,290,1.7,-4.5,21,43.8,14.82,0,2017,10,30,20171030
136,7.1,-2.1,17.1,3.4,270,1.1,-1.5,20,61.4,14.71,1.3,2017,10,31,20171031
136,12.2,3.8,19.2,4.2,270,1.2,5,42,63.3,12.63,6.8,2017,11,01,20171101
136,13.5,9.2,20.2,2.6,290,0.8,8,40,71.8,11.29,6.4,2017,11,02,20171102
136,11.2,7.2,17.9,5.1,290,1.9,6.3,52,74.4,8.22,4.9,2017,11,03,20171103
136,8,3.9,13.9,4.9,290,1.8,-0.3,38,57.1,11.74,3.1,2017,11,04,20171104
136,6.3,-0.9,16.2,3.3,270,1,0,31,70,13.57,0,2017,11,05,20171105
136,7.4,-0.1,17.9,3,290,0.8,1.5,25,72.8,12.72,2.1,2017,11,06,20171106
136,11,0.9,20,1.9,160,0.6,5.4,42,71.5,12.12,5.1,2017,11,07,20171107
136,13.1,8.3,20.1,6.7,290,2.3,4,25,59.4,11.7,1.6,2017,11,08,20171108
136,8.2,-0.1,17.8,2.1,290,0.7,-0.6,15,60,12.63,0,2017,11,09,20171109
