loc,t_avg,t_min,t_max,ws_max,wd_max,ws_avg,dt_avg,rh_min,rh_avg,sol_tot_rad,cld_tot_avg,year,mon,USE_YM
100,-6.22258064516129,-12.11,-0.929032258064516,7.97741935483871,249.677419354839,4.14193548387097,-12.3032258064516,40.8064516129032,65.3354838709677,9.67451612903226,NaN,2017,01,201701
100,-4.26071428571428,-10.1,0.892857142857143,7.87142857142857,257.142857142857,4.12857142857143,-11.05,33.9642857142857,62.0142857142857,13.7257142857143,NaN,2017,02,201702
100,0.309677419354839,-5.11612903225806,6.05806451612903,6.36774193548387,217.096774193548,2.98387096774194,-6.36129032258065,37.9354838709677,65.2967741935484,14.5696774193548,NaN,2017,03,201703
100,8.82,2.51666666666667,15.21,8.50333333333333,231.666666666667,4.33,-0.51,30.3666666666667,57.6833333333333,19.48,NaN,2017,04,201704
100,13.758064516129,7.36774193548387,20.0870967741936,7.74193548387097,198.387096774194,3.92258064516129,5.7258064516129,37.2903225806452,63.2387096774194,21.4958064516129,NaN,2017,05,201705
100,15.8033333333333,10.0766666666667,21.7766666666667,5.61,155,2.48666666666667,11.0433333333333,47.5333333333333,75.9533333333333,20.2356666666667,NaN,2017,06,201706
100,21.541935483871,18.5806451612903,25.0935483870968,5.99354838709678,224.193548387097,3.13870967741936,18.9483870967742,68.4193548387097,86.5806451612903,15.0264516129032,NaN,2017,07,201707
100,19.2258064516129,16.1838709677419,23,5.06774193548387,149.032258064516,2.45483870967742,17.2741935483871,70.1612903225806,89.9967741935484,13.0696774193548,NaN,2017,08,201708
100,14.6466666666667,9.3,20.2333333333333,5.40666666666667,183.333333333333,2.42333333333333,11.3133333333333,54.1666666666667,82.96,15.9763333333333,NaN,2017,09,201709
100,8.99677419354839,4.28387096774193,14.3903225806452,5.01935483870968,130.322580645161,1.97741935483871,6.1,57.3870967741936,84.7645161290323,10.3045161290323,NaN,2017,10,201710
100,1.16333333333333,-5.00333333333333,6.04666666666667,9.00333333333333,262.666666666667,4.8,-6.16333333333333,37.5666666666667,61.3433333333333,10.0556666666667,NaN,2017,11,201711
100,-6.65806451612903,-11.9516129032258,-2.10322580645161,8.92258064516129,260,5.07741935483871,-13.4741935483871,38.6451612903226,60.9,9.05774193548387,NaN,2017,12,201712
101,-2.99354838709677,-8.49677419354838,3.11612903225807,3.33548387096774,235.483870967742,1.30967741935484,-8.83548387096774,38.5483870967742,68.0516129032258,8.41032258064516,NaN,2017,01,201701
