loc,t_avg,t_min,t_max,ws_max,wd_max,ws_avg,dt_avg,rh_min,rh_avg,sol_tot_rad,cld_tot_avg,year,mon,USE_YM
100,-5.60645161290322,-12.0838709677419,0.448387096774194,8.15161290322581,235.161290322581,4.11612903225806,-14.941935483871,25.0322580645161,52.6516129032258,8.68677419354839,3.17741935483871,2019,01,201901
100,-3.325,-9.17142857142857,2.14642857142857,7.02142857142857,226.428571428571,3.25357142857143,-10.2785714285714,33.8928571428571,62.7607142857143,11.7710714285714,4.66071428571428,2019,02,201902
100,1.6,-3.55161290322581,7.25483870967742,7.46129032258065,224.193548387097,3.50967741935484,-4.25483870967742,39.1612903225806,69.5483870967742,15.2125806451613,4.87666666666667,2019,03,201903
100,6.16333333333333,-0.186666666666667,12.3166666666667,6.53333333333333,189.666666666667,2.98,-1.18333333333333,38.9,65.9466666666667,18.9076666666667,5.15666666666667,2019,04,201904
100,14.5387096774194,6.34193548387097,21.6387096774194,7.20322580645161,221.935483870968,3.39354838709677,4.24516129032258,27.6129032258065,55.8838709677419,24.5764516129032,4.1,2019,05,201905
100,16.31,10.75,21.88,4.99,151.333333333333,2.16666666666667,12.3766666666667,56.9666666666667,81.0033333333333,21.4196666666667,5.84,2019,06,201906
100,20.1612903225806,17.3741935483871,23.8129032258065,5.38064516129032,165.483870967742,2.6258064516129,17.841935483871,71.8709677419355,87.8064516129032,15.8858064516129,7.01935483870968,2019,07,201907
100,20.9741935483871,16.9935483870968,25.6258064516129,5.18064516129032,163.225806451613,2.36129032258065,18.4677419354839,66.6774193548387,86.7967741935484,18.2032258064516,6.28387096774194,2019,08,201908
100,16.1166666666667,11.85,21.25,4.53333333333333,148,1.75666666666667,14.3,66.9666666666667,90.6333333333333,12.8616666666667,7.39333333333333,2019,09,201909
100,10.0806451612903,5.08387096774194,15.2709677419355,5.30967741935484,158.387096774194,2.24193548387097,7.53225806451613,61.7741935483871,86.2322580645161,11.3574193548387,6.03666666666667,2019,10,201910
100,2.86,-2.63666666666667,9.36666666666667,6.26,231,2.50333333333333,-1.24,45.5,78.1333333333333,9.64566666666667,4.67666666666667,2019,11,201911
100,-2.78709677419355,-7.98387096774194,2.1741935483871,7.44516129032258,264.838709677419,3.75161290322581,-7.91612903225807,44.6774193548387,70.6193548387097,9.10193548387097,3.81935483870968,2019,12,201912
101,-3.5,-9.8258064516129,4.11935483870968,3.25161290322581,218.387096774194,1.11935483870968,-11.4451612903226,27.1612903225806,58.9451612903226,8.42903225806452,NaN,2019,01,201901
101,-0.0178571428571425,-5.81785714285714,6.44285714285714,3.32857142857143,233.214285714286,1.20714285714286,-8.02142857142857,30.9642857142857,59.775,10.5921428571429,NaN,2019,02,201902
101,5.66129032258065,-0.838709677419355,12.4774193548387,4.2,238.387096774194,1.48709677419355,-2.39677419354839,30.7096774193548,61.5193548387097,11.8932258064516,NaN,2019,03,201903
101,11.2933333333333,4.49,18.28,4.34,197.666666666667,1.63666666666667,1.75333333333333,29,58.5066666666667,14.762,NaN,2019,04,201904
101,19.0032258064516,11.3645161290323,26.4677419354839,4.46129032258064,244.838709677419,1.7258064516129,7.99354838709677,25.7741935483871,54.6322580645161,19.7538709677419,NaN,2019,05,201905
101,22.08,16.7533333333333,27.9766666666667,3.52666666666667,215.666666666667,1.45666666666667,15.6033333333333,43.5333333333333,70.01,18.6066666666667,NaN,2019,06,201906
101,25.5548387096774,21.9548387096774,29.9290322580645,3.60967741935484,188.064516129032,1.51935483870968,20.4290322580645,55.2903225806452,75.5774193548387,13.8664516129032,NaN,2019,07,201907
101,26.2322580645161,22.3354838709677,31.2290322580645,3.33548387096774,240.645161290323,1.38064516129032,21.558064516129,52.9032258064516,77.8258064516129,16.5270967741936,NaN,2019,08,201908
101,21.2965517241379,17.5533333333333,26.3666666666667,3.24333333333333,262,1.325,17,51.3,78.7724137931035,11.3536666666667,NaN,2019,09,201909
101,14.7064516129032,9.87741935483871,20.5774193548387,3.36774193548387,213.225806451613,1.21290322580645,9.90645161290322,46.741935483871,75.8548387096774,11.3203225806452,NaN,2019,10,201910
101,5.64333333333333,1.02333333333333,11.5833333333333,2.86,263.333333333333,0.93,0.613333333333333,41.9,74.1533333333334,8.45666666666667,NaN,2019,11,201911
101,-0.112903225806452,-4.15161290322581,4.39032258064516,3.16774193548387,244.838709677419,1.00322580645161,-5.27096774193548,43.9677419354839,71.7483870967742,6.46709677419355,NaN,2019,12,201912
102,0.758064516129032,-1.51290322580645,3.24516129032258,8.95483870967742,316.451612903226,5.2,-5.98709677419355,45.9354838709677,61.4225806451613,9.07645161290322,4.41935483870968,2019,01,201901
102,0.857142857142857,-1.41428571428571,3.54285714285714,8.94285714285714,311.428571428571,4.96428571428571,-5.38571428571429,46.0714285714286,65.1785714285714,12.1171428571429,5.525,2019,02,201902
102,4.93870967741936,2.56129032258065,8.21290322580645,9.05161290322581,279.032258064516,4.75161290322581,0.264516129032258,48.3870967741936,74.8548387096774,15.3390322580645,4.70967741935484,2019,03,201903
102,9.09666666666667,5.93333333333333,13.0633333333333,6.88,247,3.57666666666667,3.13,42.9,69.3933333333333,19.2173333333333,4.81,2019,04,201904
102,15.1516129032258,11.0838709677419,19.8290322580645,7.75806451612903,235.483870967742,4.04193548387097,9.15806451612903,46.0645161290323,71.5645161290323,24.6812903225806,4.20645161290323,2019,05,201905
102,17.9666666666667,15.2433333333333,21.4133333333333,6.15333333333333,213,2.95333333333333,15.8333333333333,71.0666666666667,88.9366666666667,20.2893333333333,6.58,2019,06,201906
102,22.1741935483871,19.1709677419355,25.6516129032258,5.60645161290323,192.58064516129,2.86129032258064,20.0870967741936,75.1935483870968,89.6838709677419,18.3503225806452,6.83225806451613,2019,07,201907
102,23.9548387096774,21.2225806451613,27.2870967741935,5.35806451612903,233.870967741935,2.67741935483871,21.3870967741935,69.6129032258064,86.7612903225807,21.1741935483871,4.93225806451613,2019,08,201908
102,20.54,18.23,23.5166666666667,6.28,260.333333333333,2.96333333333333,17.3033333333333,62.1333333333333,83.62,15.6103333333333,6.08666666666667,2019,09,201909
102,15.7225806451613,13.058064516129,18.6903225806452,7.26129032258064,280.967741935484,3.80645161290323,10.958064516129,55.6129032258064,75.1354838709677,13.7287096774194,4.33225806451613,2019,10,201910
102,9.26,6.45,12.0266666666667,9.43,288.666666666667,5.23666666666667,2.15,43.6,62.8466666666667,9.38133333333333,4.69,2019,11,201911
102,3.72258064516129,1.09677419354839,6.58387096774193,9.85806451612903,278.709677419355,5.33548387096774,-1.68709677419355,52.8064516129032,68.9935483870968,6.34645161290322,6.83225806451613,2019,12,201912
104,2.01290322580645,-2.51290322580645,6.91290322580645,4.56129032258065,233.548387096774,1.89354838709677,-13.3290322580645,17.4193548387097,35.1290322580645,9.42645161290323,2.86451612903226,2019,01,201901
104,2.975,-1.15714285714286,7.10714285714286,4.27142857142857,256.785714285714,1.81785714285714,-8.01071428571428,26.3928571428571,47.8607142857143,12.0296428571429,3.91428571428571,2019,02,201902
104,8.14193548387097,2.99354838709677,12.9548387096774,4.99677419354839,225.806451612903,2.11290322580645,-3.45483870967742,26.8064516129032,48.6870967741935,14.7148387096774,4.41612903225806,2019,03,201903
104,11.5833333333333,6.51,16.1766666666667,5.03333333333333,212,1.93666666666667,0.319999999999999,33.1333333333333,52.62,17.4746666666667,5.07666666666667,2019,04,201904
104,19.7387096774194,14.3451612903226,25.0741935483871,4.92258064516129,222.58064516129,2.03870967741935,5.67741935483871,27.1290322580645,46.2483870967742,22.6251612903226,4.14838709677419,2019,05,201905
104,19.8133333333333,15.9966666666667,23.9466666666667,3.64,189.333333333333,1.41666666666667,14.49,55.2666666666667,74.77,19.687,5.81,2019,06,201906
104,24.3483870967742,21.4645161290323,27.7354838709677,3.77096774193548,218.064516129032,1.51612903225806,19.5193548387097,60.7096774193548,76.6225806451613,16.67,6.7741935483871,2019,07,201907
104,24.7645161290323,21.3838709677419,28.4967741935484,3.46129032258064,216.451612903226,1.31935483870968,20.4483870967742,61.1935483870968,78.5741935483871,16.4935483870968,5.89354838709677,2019,08,201908
104,20.2933333333333,16.9366666666667,24.0333333333333,3.24,194,1.17,16.5633333333333,59.5666666666667,80.7233333333333,10.9303448275862,7.09333333333333,2019,09,201909
104,15.5451612903226,11.6903225806452,19.5741935483871,3.56451612903226,226.451612903226,1.53548387096774,9.6258064516129,49.4193548387097,70.3096774193548,9.8641935483871,5.58709677419355,2019,10,201910
104,9.34666666666667,4.78333333333333,14.0766666666667,4.42333333333333,227.333333333333,1.63,0.48,33.0666666666667,58.18,8.64033333333333,4.37666666666667,2019,11,201911
104,4.46774193548387,0.112903225806452,8.93225806451613,4.9,236.451612903226,1.99032258064516,-7.65806451612903,25.5161290322581,44.0741935483871,7.80870967741935,3.50322580645161,2019,12,201912
105,2.83225806451613,-1.11290322580645,7.66451612903226,5.95483870967742,242.58064516129,3.30322580645161,-13.0677419354839,18.0967741935484,33.5548387096774,10.1945161290323,3.16774193548387,2019,01,201901
105,3.75,-0.15,8.21785714285714,5.33214285714286,247.142857142857,2.67857142857143,-8.49285714285714,24.7857142857143,44.0607142857143,12.9164285714286,4.38928571428571,2019,02,201902
105,8.90967741935484,4.4258064516129,13.841935483871,5.80322580645161,242.258064516129,2.90645161290323,-3.28064516129032,27.741935483871,46.9903225806451,15.8638709677419,4.56451612903226,2019,03,201903
105,12.56,7.48,17.13,5.44666666666667,232.333333333333,2.48333333333333,0.683333333333334,32.3333333333333,50.54,18.425,5.19,2019,04,201904
105,20.9838709677419,15.841935483871,26.2290322580645,5.51290322580645,225.483870967742,2.7,6.28064516129032,26.4193548387097,43.6806451612903,23.951935483871,4.46451612903226,2019,05,201905
105,21.4433333333333,17.3366666666667,26.5,4.17333333333333,226,1.86666666666667,14.63,50.2666666666667,68.9433333333333,20.9556666666667,5.62,2019,06,201906
105,25.8322580645161,23.0774193548387,29.1161290322581,4.33548387096774,214.193548387097,2.05806451612903,19.6,56.5806451612903,70.9806451612903,17.9474193548387,6.60645161290323,2019,07,201907
105,26.4870967741935,23.2612903225806,30.7516129032258,4.30645161290323,226.451612903226,1.99677419354839,20.5548387096774,55.7096774193548,71.7548387096774,18.02,5.79354838709677,2019,08,201908
