loc,t_avg,t_min,t_max,ws_max,wd_max,ws_avg,dt_avg,rh_min,rh_avg,sol_tot_rad,cld_tot_avg,year,mon,USE_YM
100,-8.46774193548387,-13.4612903225806,-3.20645161290323,8.79677419354839,265.161290322581,4.65483870967742,-16.1709677419355,34.2903225806452,56.5645161290322,9.82741935483871,NaN,2018,01,201801
100,-6.54642857142857,-12.3964285714286,-1.18928571428571,8.49285714285714,245,4.76785714285714,-15.2857142857143,29.5,54.1428571428571,12.5303571428571,NaN,2018,02,201802
100,2.3258064516129,-4.06129032258065,7.37741935483871,8.1483870967742,201.612903225806,4.32903225806451,-3.65483870967742,47.3548387096774,68.7451612903226,14.3583870967742,NaN,2018,03,201803
100,8.06,2.02333333333333,13.86,7.99666666666667,223.666666666667,4.26333333333333,-0.946666666666667,34.6,60.1066666666667,18.35,NaN,2018,04,201804
100,12.5,6.80322580645161,18.1612903225807,7.18387096774193,197.096774193548,3.82903225806452,7.14516129032258,46.6774193548387,74.3806451612903,18.2554838709677,NaN,2018,05,201805
100,17.12,11.8,22.78,5.68333333333333,180.666666666667,2.69666666666667,11.91,50.7666666666667,75.9333333333333,20.0843333333333,NaN,2018,06,201806
100,21.3677419354839,17.7838709677419,25.841935483871,5.48387096774193,180.967741935484,2.94516129032258,18.3483870967742,63.2258064516129,85.5451612903226,17.9535483870968,NaN,2018,07,201807
100,21.0774193548387,17.4677419354839,25.5193548387097,5.58387096774193,137.41935483871,2.56129032258064,18.9129032258064,66.4516129032258,88.9838709677419,15.4348387096774,6.70322580645161,2018,08,201808
100,14.1566666666667,9.71,18.7,5.62666666666667,147.333333333333,2.43666666666667,11.6166666666667,61.6333333333333,86.68,11.9553333333333,6.23333333333333,2018,09,201809
100,6.93548387096774,1.53225806451613,12.9322580645161,6.83225806451613,177.41935483871,3.31612903225806,2.53870967741935,46.2258064516129,76.9838709677419,11.1203225806452,4.11612903225806,2018,10,201810
100,2.74,-2.69,8.77,6.29,109.666666666667,2.75,-2.54,41.4333333333333,72.39,7.57933333333333,4.23793103448276,2018,11,201811
100,-5.00645161290322,-10.7870967741936,0.741935483870967,7.27741935483871,209.677419354839,3.67741935483871,-12.5709677419355,34.9677419354839,59.8064516129032,7.34709677419355,4.03225806451613,2018,12,201812
101,-5.53225806451613,-10.5903225806452,0.338709677419355,3.6,250,1.34193548387097,-12.4645161290323,33.6451612903226,61.5806451612903,8.85,NaN,2018,01,201801
101,-3,-9.26785714285714,3.42142857142857,3.95357142857143,250.714285714286,1.51071428571429,-12.3357142857143,27.1785714285714,53.6321428571428,11.5521428571429,NaN,2018,02,201802
101,7.27741935483871,1.03870967741935,13.5225806451613,4.36451612903226,188.387096774194,1.87096774193548,-0.116129032258064,36,63.7,13.5074193548387,NaN,2018,03,201803
101,12.4466666666667,6.00666666666667,19.3,4.61333333333333,201.333333333333,1.88333333333333,3.82333333333333,32.7666666666667,62.42,16.622,NaN,2018,04,201804
101,17.6806451612903,11.8354838709677,23.5096774193548,4.2741935483871,207.41935483871,1.74516129032258,10.9838709677419,42.2903225806452,69.7290322580645,18.2629032258065,NaN,2018,05,201805
101,23.0866666666667,17.5833333333333,29.1333333333333,3.98,212.333333333333,1.66,15.72,41.3666666666667,67.18,20.7456666666667,NaN,2018,06,201806
101,26.6774193548387,22.6322580645161,31.5161290322581,3.32258064516129,202.258064516129,1.49354838709677,22.0516129032258,55.258064516129,78.7741935483871,19.3083870967742,NaN,2018,07,201807
101,27.3129032258065,23.3,32.3322580645161,4.00967741935484,188.387096774194,1.55483870967742,22.2645161290322,51.9032258064516,76.6935483870968,17.5874193548387,NaN,2018,08,201808
101,19.6033333333333,15.01,25.27,3.64666666666667,190.333333333333,1.47,14.5033333333333,47.3666666666667,75.63,14.9993333333333,NaN,2018,09,201809
101,10.8838709677419,5.79677419354839,17.4967741935484,3.26451612903226,259.677419354839,1.17096774193548,6.29677419354839,42.0322580645161,76.958064516129,10.5093548387097,NaN,2018,10,201810
101,5.59333333333333,1.15,11.65,2.71,247.666666666667,0.95,1.25,44.1666666666667,77.3366666666667,6.97633333333333,NaN,2018,11,201811
101,-2.82903225806452,-7.84193548387097,3.29354838709677,3.10322580645161,264.516129032258,1.08387096774194,-9.63225806451613,33.5806451612903,64.0838709677419,7.2241935483871,NaN,2018,12,201812
102,-2.95806451612903,-5.23870967741936,-0.732258064516129,7.7,248.387096774194,3.80645161290323,-9.17741935483871,46.0645161290323,63.8709677419355,NaN,7.26774193548387,2018,01,201801
102,-1.85,-4.17142857142857,0.8,7.58214285714286,202.142857142857,4.12142857142857,-9.39285714285714,42.1071428571429,58.7107142857143,NaN,5.59642857142857,2018,02,201802
102,4.10322580645161,1.3,7.72903225806452,7.80322580645162,150.322580645161,4.2,-0.576666666666667,53.4193548387097,74.46,NaN,5.86451612903226,2018,03,201803
102,9.31666666666667,6.32333333333334,12.8466666666667,8.77,176,5.06666666666667,2.68333333333333,45.3,69.0133333333333,NaN,5.13,2018,04,201804
102,13.2387096774194,10.2322580645161,17.1483870967742,7.55806451612903,218.387096774194,4.07096774193548,9.88064516129032,63.8709677419355,82.9677419354839,20.041935483871,5.83548387096774,2018,05,201805
102,18.29,15.0266666666667,22.2866666666667,6.05333333333333,208,2.82,16.0933333333333,68.4666666666667,88.7466666666667,20.8816666666667,6.94333333333333,2018,06,201806
102,22.958064516129,20.2774193548387,26.0903225806452,5.76451612903226,194.838709677419,3.07741935483871,21.3032258064516,80.2258064516129,91.5774193548387,19.9445161290323,6.91612903225807,2018,07,201807
102,24.9193548387097,21.7774193548387,28.3161290322581,6.12258064516129,235.806451612903,2.85806451612903,22.3516129032258,70.0645161290323,86.8161290322581,21.2941935483871,5.21290322580645,2018,08,201808
102,19.8066666666667,17.39,22.6133333333333,6.16333333333333,266.333333333333,3.22333333333333,15.5333333333333,59.5666666666667,78.07,17.5473333333333,4.80333333333333,2018,09,201809
102,13.9064516129032,11.3032258064516,16.6193548387097,7.69677419354839,289.354838709677,4.04193548387097,6.90322580645161,44.8064516129032,64.5967741935484,15.1464516129032,4.29032258064516,2018,10,201810
102,9.21,6.88666666666667,11.7133333333333,6.99333333333333,292,3.59,2.38666666666667,46.9666666666667,65.0766666666667,9.43233333333334,4.54666666666667,2018,11,201811
