loc,t_avg,t_min,t_max,ws_max,wd_max,ws_avg,dt_avg,rh_min,rh_avg,sol_tot_rad,cld_tot_avg,year,mon,USE_YM
105,3.00967741935484,-0.783870967741935,7.79677419354839,5.44193548387097,243.548387096774,2.97096774193548,-10.0225806451613,25.4193548387097,39.5935483870968,9.43612903225806,2.54193548387097,2020,12,202012
106,4.22258064516129,1.18064516129032,7.55806451612903,5.14193548387097,203.870967741935,2.36451612903226,-4.94193548387097,36.4193548387097,55.2548387096774,NaN,4.84516129032258,2020,01,202001
106,4.60344827586207,0.555172413793103,8.67931034482759,5.53793103448276,187.931034482759,2.31724137931034,-4.56896551724138,33.0689655172414,55.2,NaN,4.19655172413793,2020,02,202002
106,7.94193548387097,3.15806451612903,12.1129032258065,6.34838709677419,161.290322580645,2.59677419354839,-0.512903225806452,37.258064516129,58.9064516129032,NaN,3.85483870967742,2020,03,202003
106,10.9333333333333,6.33333333333333,15.4966666666667,6.08666666666667,143.333333333333,2.49333333333333,0.246666666666667,31.2333333333333,52.2766666666667,NaN,4.07666666666667,2020,04,202004
106,16.2967741935484,12.7354838709677,20.4451612903226,5.64838709677419,174.838709677419,2.15483870967742,9.89354838709677,51.0322580645161,70.3354838709677,NaN,5.80967741935484,2020,05,202005
106,20.8366666666667,17.56,24.99,4.9,150.666666666667,1.83,15.5033333333333,56.3333333333333,74.5966666666666,NaN,5.59666666666667,2020,06,202006
106,20.158064516129,18.0032258064516,22.9516129032258,4.34193548387097,108.387096774194,1.63548387096774,18.0483870967742,75.3225806451613,88.7516129032258,NaN,6.87241379310345,2020,07,202007
106,24.4,21.8129032258065,27.9548387096774,4.06774193548387,141.612903225806,1.34838709677419,21.5483870967742,68.6129032258064,85.4935483870968,NaN,7.26451612903226,2020,08,202008
106,19.2633333333333,16.02,22.5266666666667,5.86,132.333333333333,2.44333333333333,15.17,61.4,79.1566666666667,NaN,6.00333333333333,2020,09,202009
106,13.8129032258064,9.75483870967742,18.141935483871,4.28387096774194,157.741935483871,1.86774193548387,6.72258064516129,42.9032258064516,64.9451612903226,NaN,4.50967741935484,2020,10,202010
106,10.1233333333333,5.82,14.4766666666667,4.92,204.333333333333,1.99666666666667,-0.843333333333333,31,49.5466666666667,NaN,3.77333333333333,2020,11,202011
106,2.73870967741936,-1.2258064516129,7.06774193548387,5.05483870967742,257.741935483871,2.39677419354839,-11.6548387096774,21.8064516129032,36.4870967741935,NaN,2.52258064516129,2020,12,202012
108,1.6258064516129,-1.68064516129032,5.9,4.44516129032258,238.709677419355,2.09032258064516,-6.88709677419355,36.0645161290323,55.516129032258,8.14774193548387,4.77741935483871,2020,01,202001
108,2.53448275862069,-1.30689655172414,7.21379310344828,4.67241379310345,253.103448275862,2.30344827586207,-5.57931034482759,34.8620689655172,57.9758620689655,10.808275862069,4.67241379310345,2020,02,202002
108,7.73548387096774,2.55161290322581,13.2741935483871,5.23548387096774,274.516129032258,2.52903225806452,-4.38387096774193,23.7096774193548,46.2838709677419,16.6187096774194,3.38387096774194,2020,03,202003
108,11.1233333333333,6.27,16.6166666666667,5.98333333333333,252.666666666667,3,-0.113333333333333,28.9,49.9766666666667,21.2506666666667,3.07333333333333,2020,04,202004
108,18.0064516129032,13.6935483870968,23.3,4.89354838709677,240.322580645161,2.36129032258065,10.8741935483871,44.6774193548387,67.2903225806452,18.2203225806452,6.34838709677419,2020,05,202005
108,23.8866666666667,19.9033333333333,28.96,4.89333333333333,258.666666666667,2.31666666666667,16.8733333333333,45.2666666666667,67.39,20.1326666666667,5.89666666666667,2020,06,202006
108,24.1451612903226,21.1290322580645,27.9741935483871,4.59677419354839,164.516129032258,2.38064516129032,19.3645161290323,60.1290322580645,76.3451612903226,14.9854838709677,7.5,2020,07,202007
108,26.5193548387097,24.4161290322581,29.3258064516129,5.02258064516129,202.58064516129,2.31290322580645,23.6064516129032,72.4516129032258,85.1225806451613,10.5151612903226,8.06451612903226,2020,08,202008
108,21.3933333333333,17.9566666666667,25.5733333333333,4.89,184.333333333333,2.46666666666667,15.44,51.2666666666667,70.8133333333333,15.0683333333333,5.84333333333333,2020,09,202009
108,14.2903225806452,9.59677419354839,19.4903225806452,4.44516129032258,220.322580645161,2.1258064516129,6.11612903225807,38.0967741935484,60.4129032258064,13.8145161290323,3.66774193548387,2020,10,202010
108,8.02666666666667,4.03,12.55,4.52333333333333,232,2.24666666666667,1.00666666666667,43.3333333333333,63.6633333333333,9.38366666666667,4.06,2020,11,202011
108,-0.351612903225807,-4.23225806451613,3.93548387096774,4.56129032258064,268.064516129032,2.24193548387097,-8.04193548387097,38.3548387096774,57.7677419354839,8.9158064516129,3.26451612903226,2020,12,202012
112,1.7741935483871,-0.845161290322581,4.97741935483871,5.5741935483871,246.774193548387,2.98387096774194,-4.88064516129032,44.258064516129,62.7935483870968,8.40548387096774,5.01935483870968,2020,01,202001
112,2.49655172413793,-0.596551724137931,6.16206896551724,5.68620689655172,242.068965517241,3.09310344827586,-3.91724137931034,43.2068965517241,64.5689655172414,11.0220689655172,4.63103448275862,2020,02,202002
112,7.06129032258064,3.30967741935484,11.1870967741935,6.66451612903226,274.838709677419,3.56774193548387,-1.77096774193548,32.7096774193548,56.4193548387097,16.8664516129032,3.75806451612903,2020,03,202003
112,10.4366666666667,7.14,14.3333333333333,7.00666666666667,244,3.90666666666667,1.24666666666667,31.7,56.5766666666666,21.578,2.93666666666667,2020,04,202004
112,16.6612903225806,13.5096774193548,20.7225806451613,5.38387096774193,219.032258064516,2.70322580645161,10.5516129032258,48.8709677419355,71.3161290322581,17.9051612903226,6.62903225806452,2020,05,202005
112,21.79,18.74,25.75,5.21,261.333333333333,2.61666666666667,17.1333333333333,54.3333333333333,77,19.956,6.14666666666667,2020,06,202006
112,23.2032258064516,20.7677419354839,26.2290322580645,5.25161290322581,185.483870967742,2.71935483870968,19.158064516129,62.3548387096774,79.6548387096774,15.5032258064516,7.51290322580645,2020,07,202007
112,25.8516129032258,24.158064516129,28.0774193548387,5.9,213.225806451613,3.13548387096774,22.6806451612903,69.0645161290323,83.8935483870968,12.3248387096774,8.14193548387097,2020,08,202008
112,21.3466666666667,18.52,24.5766666666667,6.11666666666667,217,3.25333333333333,15.1,49.8,69.42,15.0296666666667,5.71,2020,09,202009
112,14.7774193548387,11.1064516129032,18.4258064516129,5.26451612903226,259.354838709677,2.83548387096774,6.00645161290323,36.2903225806452,58.2258064516129,13.1883870967742,4.07741935483871,2020,10,202010
112,8.29,5.05666666666667,11.8433333333333,5.68666666666667,244,3.08666666666667,0.843333333333333,42.2666666666667,61.6933333333333,8.78933333333333,4.24,2020,11,202011
112,0.248387096774194,-3.00967741935484,3.55161290322581,5.9741935483871,237.741935483871,3.17741935483871,-8.03870967741936,36.6774193548387,55.541935483871,8.52322580645161,3.48709677419355,2020,12,202012
114,1.22903225806452,-2.71935483870968,6.0258064516129,2.67096774193548,169.354838709677,0.790322580645161,-5.50645161290323,38.8709677419355,63.441935483871,8.06354838709678,5.28387096774193,2020,01,202001
114,2.5448275862069,-1.91379310344828,7.51034482758621,2.90689655172414,212.413793103448,1.01034482758621,-5.24137931034483,33.2413793103448,60.048275862069,11.1986206896552,4.33103448275862,2020,02,202002
114,7.77096774193548,1.70322580645161,13.9451612903226,3.49677419354839,238.064516129032,1.24838709677419,-3.6741935483871,22.4516129032258,49.4064516129032,16.33,3.96129032258064,2020,03,202003
114,10.9533333333333,4.68,17.1933333333333,4.10666666666667,236.666666666667,1.50666666666667,-2.66,20.4,43.4666666666667,20.2716666666667,3.43333333333333,2020,04,202004
114,18.1967741935484,13.258064516129,23.5193548387097,3.29032258064516,211.612903225806,1.19354838709677,8.94516129032258,37.0645161290323,59.8870967741935,18.8864516129032,6.13870967741935,2020,05,202005
114,24.05,19.5233333333333,29.2133333333333,3.18333333333333,225.333333333333,1.25666666666667,14.7433333333333,36.2,58.86,19.3266666666667,6.03666666666667,2020,06,202006
114,23.6838709677419,20.2741935483871,27.9258064516129,2.99354838709677,174.516129032258,1.11935483870968,17.3741935483871,50.9032258064516,69.7129032258065,13.7912903225806,7.65172413793103,2020,07,202007
114,26.1354838709677,23.2967741935484,30.0322580645161,2.94516129032258,212.58064516129,0.948387096774194,21.9838709677419,60.1612903225806,79.3806451612903,12.5745161290323,7.44,2020,08,202008
114,19.9,16.0166666666667,24.6566666666667,3.09,180,1.12333333333333,14.42,48.8,72.9266666666667,14.239,6.29666666666667,2020,09,202009
114,12.7064516129032,7.35483870967742,18.9032258064516,2.55161290322581,218.387096774194,0.764516129032258,5.80967741935484,36.6451612903226,66.258064516129,13.7958064516129,4.04838709677419,2020,10,202010
114,7.32666666666667,2.46,12.7266666666667,2.85333333333333,212,0.92,-0.51,36.3,61.37,9.381,4.05,2020,11,202011
114,-1.43870967741936,-5.78709677419355,3.61612903225806,2.67096774193548,222.903225806452,0.806451612903226,-8.98064516129032,34.8709677419355,59.1258064516129,8.50612903225807,3.58709677419355,2020,12,202012
115,4.50322580645161,2.81290322580645,6.78709677419355,8.92258064516129,106.129032258065,4.03870967741935,-1.2258064516129,50,67.7709677419355,3.80354838709677,7.68709677419355,2020,01,202001
115,4.38275862068966,1.83793103448276,7.31379310344827,7.53793103448276,155.51724137931,3.66206896551724,-1.55172413793103,45.448275862069,67.5620689655172,5.92931034482759,6.52758620689655,2020,02,202002
115,7.42258064516129,4.25483870967742,11.0935483870968,8.26129032258065,154.516129032258,4.11290322580645,1.27096774193548,43.9032258064516,66.7290322580645,16.6687096774194,4.68387096774194,2020,03,202003
115,10.4166666666667,7.11666666666667,14.52,9.12333333333333,155,4.36666666666667,3.4,40.3333333333333,64.6233333333333,20.4753333333333,4.25,2020,04,202004
115,16.3709677419355,13.3903225806452,20.1258064516129,8.02903225806451,155.483870967742,3.77741935483871,10.8774193548387,51.6129032258064,73.4838709677419,21.6125806451613,5.79032258064516,2020,05,202005
115,21.4666666666667,18.6233333333333,24.8566666666667,7.16333333333333,202,3.60666666666667,16.2866666666667,55.3666666666667,74.7566666666667,22.4133333333333,5.46,2020,06,202006
115,20.8032258064516,19.0967741935484,23.1290322580645,6.23548387096774,120,2.94516129032258,19.341935483871,78.3548387096774,92.3354838709677,13.9409677419355,7.78064516129032,2020,07,202007
115,25.7129032258065,23.5548387096774,28.6193548387097,8.04193548387097,211.290322580645,4.26451612903226,23.1032258064516,71.9677419354839,86.7225806451613,15.411935483871,6.94516129032258,2020,08,202008
115,20.0366666666667,18.01,22.6266666666667,8.36333333333334,142.333333333333,4.78333333333333,16.6533333333333,65.4333333333333,82.11,14.4933333333333,6.37,2020,09,202009
115,15.2645161290323,13.0290322580645,18.2741935483871,7.01290322580645,126.451612903226,3.31290322580645,9.26451612903226,53.3548387096774,68.7225806451613,12.1603225806452,5.38064516129032,2020,10,202010
115,10.8466666666667,8.33,13.9366666666667,7.37666666666667,193.666666666667,3.22333333333333,4.58,50.4,67.1666666666667,8.827,5.27666666666667,2020,11,202011
115,3.96774193548387,1.78387096774194,6.66774193548387,6.73870967741936,180.322580645161,2.90967741935484,-2.63225806451613,47.7741935483871,63.2548387096774,6.61741935483871,7.07741935483871,2020,12,202012
119,1.59032258064516,-2.61290322580645,6.38709677419355,4.15161290322581,220.322580645161,1.60322580645161,-2.1741935483871,53.258064516129,77.7225806451613,8.04516129032258,5.17741935483871,2020,01,202001
119,2.39310344827586,-2.03793103448276,7.3448275862069,4.40689655172414,239.655172413793,1.86206896551724,-0.872413793103448,54.9310344827586,81.0379310344828,11.0420689655172,4.61034482758621,2020,02,202002
119,7.07741935483871,1.2258064516129,13.2677419354839,5.38709677419355,267.41935483871,2.35483870967742,1.51612903225806,43.3548387096774,71.2129032258065,16.7845161290323,3.41612903225807,2020,03,202003
119,10.5,4.99,16.58,6.11666666666667,254,2.67666666666667,4.35333333333333,41.4,69.3333333333333,21.304,2.77666666666667,2020,04,202004
119,17.6129032258065,12.9612903225806,23.2935483870968,4.78387096774194,237.096774193548,1.93870967741936,13.0870967741935,53.3870967741936,78.7451612903226,18.0448387096774,6.29032258064516,2020,05,202005
119,23.0433333333333,18.59,28.5433333333333,4.76666666666667,251.666666666667,1.96,18.26,51.2333333333333,77.01,19.3026666666667,6.12,2020,06,202006
119,23.7967741935484,20.5354838709677,27.8838709677419,4.43225806451613,196.451612903226,1.91290322580645,20.3741935483871,65.4838709677419,82.7709677419355,14.5656666666667,7.66451612903226,2020,07,202007
119,26.7483870967742,24.0774193548387,30.158064516129,5.01612903225806,204.516129032258,2.03548387096774,24.4354838709677,72.8709677419355,88.4032258064516,11.538064516129,7.6,2020,08,202008
119,21.08,17.3166666666667,25.6566666666667,4.38666666666667,197.666666666667,1.85666666666667,16.77,55.0333333333333,78.5066666666667,14.2923333333333,5.6,2020,09,202009
119,13.7645161290323,8.18387096774193,19.6548387096774,4.20645161290323,245.161290322581,1.52903225806452,7.58064516129032,41.9677419354839,69.4387096774193,13.4022580645161,3.72258064516129,2020,10,202010
119,7.71,2.79666666666667,12.7966666666667,4.38333333333333,248.333333333333,1.76,2,45.6333333333333,70.27,8.996,3.81666666666667,2020,11,202011
119,-0.367741935483871,-4.72903225806452,4.29032258064516,4.4741935483871,280,1.81290322580645,-6.74838709677419,40.741935483871,64.4032258064516,8.43774193548387,3.49677419354839,2020,12,202012
121,0.796774193548387,-3.81612903225806,6.79677419354839,3.45483870967742,228.387096774194,1.00645161290323,-4.67741935483871,41.7096774193548,69.8387096774194,NaN,5.30645161290323,2020,01,202001
121,2.12413793103448,-3.17586206896552,8.21379310344827,3.58275862068966,247.931034482759,1.10689655172414,-4.74827586206896,35.3448275862069,64.4965517241379,NaN,4.4,2020,02,202002
121,7.38064516129032,0.383870967741936,14.6096774193548,4.31935483870968,248.709677419355,1.36129032258065,-2.71935483870968,23.4516129032258,54.5774193548387,NaN,4.11290322580645,2020,03,202003
121,10.3433333333333,3.02333333333333,18.0366666666667,5.22333333333333,208.333333333333,1.68666666666667,-1.55,22.7333333333333,49.4033333333333,NaN,3.74666666666667,2020,04,202004
121,17.2,11.6,24.2806451612903,4.18064516129032,206.129032258065,1.28387096774194,10.1741935483871,39.258064516129,68.9741935483871,NaN,6.20645161290323,2020,05,202005
121,22.8966666666667,17.3966666666667,29.7566666666667,3.89333333333333,199.666666666667,1.18333333333333,15.8133333333333,39.8,68.5033333333333,NaN,5.99666666666667,2020,06,202006
121,22.541935483871,18.7612903225806,27.9387096774194,3.63870967741936,151.935483870968,1.03225806451613,18.4935483870968,55.4838709677419,80.341935483871,NaN,7.63793103448276,2020,07,202007
121,25.0096774193548,22.1838709677419,29.7741935483871,3.29677419354839,216.774193548387,0.861290322580645,22.2354838709677,64.1290322580645,86.3290322580645,NaN,7.29032258064516,2020,08,202008
121,18.7466666666667,14.81,24.3833333333333,3.71666666666667,150.666666666667,1.12666666666667,14.6333333333333,50.5666666666667,79.4733333333333,NaN,6.61,2020,09,202009
121,11.7903225806452,6.04516129032258,19.4064516129032,3.30322580645161,221.935483870968,0.825806451612903,6.05483870967742,36.8709677419355,72.4612903225807,NaN,4.66451612903226,2020,10,202010
121,6.80666666666667,1.29333333333333,13.5066666666667,3.70333333333333,239,1,-0.583333333333333,35.2666666666667,64.4533333333333,NaN,4.12,2020,11,202011
121,-2.19677419354839,-7.6258064516129,4.18709677419355,3.3741935483871,260.967741935484,0.906451612903226,-9.19354838709678,34.5806451612903,62.3677419354839,NaN,3.45483870967742,2020,12,202012
127,0.609677419354839,-3.8741935483871,6.2258064516129,3.40645161290323,196.774193548387,1.16774193548387,-4.23548387096774,45.9354838709677,72.1032258064516,NaN,5.7,2020,01,202001
127,1.79310344827586,-3.5,7.68275862068965,3.63103448275862,238.965517241379,1.33793103448276,-3.90689655172414,41.4137931034483,68.8413793103448,NaN,4.27241379310345,2020,02,202002
127,7.00967741935484,-0.22258064516129,14.2387096774194,4.40967741935484,257.41935483871,1.64193548387097,-1.83225806451613,29.6129032258065,57.8032258064516,NaN,3.75161290322581,2020,03,202003
127,10.2266666666667,2.68333333333333,17.6833333333333,5.19666666666667,248,2.01,-0.95,25.2666666666667,50.67,NaN,3.45333333333333,2020,04,202004
127,17.8483870967742,11.8806451612903,23.9806451612903,4.00322580645161,202.258064516129,1.53870967741936,10.8096774193548,41.9032258064516,67.9612903225806,NaN,5.93870967741935,2020,05,202005
127,23.36,18.2633333333333,29.1566666666667,4.11666666666667,218.666666666667,1.43,16.9966666666667,44.6333333333333,70.3966666666667,NaN,6.01333333333333,2020,06,202006
127,23.1322580645161,19.6322580645161,27.3064516129032,3.93870967741936,154.838709677419,1.45483870967742,19.2838709677419,61,80.5870967741935,NaN,7.83214285714286,2020,07,202007
